sub_f_005.acq
1 msec/sample
15 channels
Corr Raw
mV
Zyg Raw
mV
Lev Raw
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Corr Processed
Volts
Zyg Processed
Volts
Lev Processed
Volts
Marker
Volts
CH1,CH2,CH3,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH40,CH41,CH42,CH43,
0.000427246,0.000427246,-0.0012207,0,0,0,0,0,0,0,0,2.17092,0.802719,0.167277,0,
0.00610352,0.00360107,0.00335693,0,0,0,0,0,0,0,0,2.07823,0.743522,0.170887,0,
0.00164795,0.00439453,0.0222778,0,0,0,0,0,0,0,0,2.34372,0.701847,0.168891,0,
0.0078125,0.00317383,0.0238037,0,0,0,0,0,0,0,0,2.62412,0.63786,0.166024,0,
0.00427246,0.00292969,0.0265503,0,0,0,0,0,0,0,0,2.82737,0.622549,0.163445,0,
-0.00115967,0.000671387,0.0192261,0,0,0,0,0,0,0,0,2.82785,0.636454,0.164773,0,
0.0010376,-0.00177002,0.0134277,0,0,0,0,0,0,0,0,2.88978,0.601505,0.170247,0,
0.00616455,-0.00372314,0.00518799,0,0,0,0,0,0,0,0,3.00941,0.579271,0.171071,0,
0.00115967,-0.00421143,-0.00396729,0,0,0,0,0,0,0,0,3.10099,0.55845,0.165119,0,
0.00354004,-0.00366211,-0.0012207,0,0,0,0,0,0,0,0,3.38756,0.59549,0.162413,0,
0.00500488,-0.0020752,0.00305176,0,0,0,0,0,0,0,0,3.67856,0.624377,0.15728,0,
0.00860596,-0.00408936,-0.000305176,0,0,0,0,0,0,0,0,3.90697,0.646606,0.146839,0,
0.00769043,-0.0032959,-0.00610352,0,0,0,0,0,0,0,0,3.96266,0.615662,0.13723,0,
0.00463867,-0.0020752,0.00305176,0,0,0,0,0,0,0,0,3.8823,0.562827,0.131729,0,
-0.000366211,-0.00146484,0.00854492,0,0,0,0,0,0,0,0,3.93685,0.607762,0.13435,0,
-0.00408936,0.000610352,0.00976562,0,0,0,0,0,0,0,0,3.86917,0.682173,0.131323,0,
-0.00311279,0.00152588,-0.0222778,0,0,0,0,0,0,0,0,3.91428,0.711127,0.114669,0,
-0.00402832,0.00146484,-0.0308228,0,0,0,0,0,0,0,0,3.99248,0.656744,0.0939656,0,
-0.00476074,0,-0.0152588,0,0,0,0,0,0,0,0,4.10293,0.618606,0.079858,0,
6.10352E-05,-0.0010376,0.00366211,0,0,0,0,0,0,0,0,4.17578,0.641302,0.0798533,0,
0.00457764,-0.000915527,0.00274658,0,0,0,0,0,0,0,0,4.04125,0.647171,0.0731054,0,
0.00402832,-0.000854492,-0.00396729,0,0,0,0,0,0,0,0,4.03585,0.630183,0.064879,0,
-0.00500488,-0.000549316,0.00488281,0,0,0,0,0,0,0,0,3.66962,0.586724,0.0613934,0,
0.00183105,-0.000549316,0.0158691,0,0,0,0,0,0,0,0,3.33652,0.601062,0.060478,0,
0.00286865,-0.000793457,0.00335693,0,0,0,0,0,0,0,0,3.13211,0.599564,0.067674,0,
0.00463867,-0.000610352,0.00183105,0,0,0,0,0,0,0,0,3.25803,0.569347,0.0640274,0,
0.00457764,-0.00134277,0.00396729,0,0,0,0,0,0,0,0,3.29752,0.57665,0.0660054,0,
0.000610352,-0.00189209,-0.0100708,0,0,0,0,0,0,0,0,3.40946,0.56004,0.0701343,0,
-0.00170898,-0.00195312,-0.010376,0,0,0,0,0,0,0,0,3.478,0.568963,0.0779179,0,
-0.0012207,-0.00115967,-0.00610352,0,0,0,0,0,0,0,0,3.2353,0.531216,0.0852049,0,
-0.00195312,-0.000244141,-0.0115967,0,0,0,0,0,0,0,0,2.96849,0.499767,0.0955017,0,
0.000427246,0.000244141,-0.00488281,0,0,0,0,0,0,0,0,2.83971,0.505093,0.100638,0,
-0.00195312,-0.00305176,0.00183105,0,0,0,0,0,0,0,0,2.83832,0.506635,0.10302,0,
-0.00311279,-0.0012207,0.0158691,0,0,0,0,0,0,0,0,2.8544,0.492506,0.102936,0,
-0.00421143,-0.000427246,0.0119019,0,0,0,0,0,0,0,0,2.80056,0.45674,0.104941,0,
0.00390625,-0.000549316,0.00854492,0,0,0,0,0,0,0,0,2.60702,0.397898,0.103195,0,
0.00543213,0.00128174,0.0100708,0,0,0,0,0,0,0,0,2.45184,0.398861,0.109948,0,
-0.0020752,0.0012207,0.00549316,0,0,0,0,0,0,0,0,2.22603,0.421932,0.108221,0,
-0.00646973,0.000976562,-0.0088501,0,0,0,0,0,0,0,0,2.03819,0.485776,0.111798,0,
-0.00744629,0.000244141,-0.0268555,0,0,0,0,0,0,0,0,2.00382,0.475877,0.115042,0,
-6.10352E-05,-0.000793457,-0.0314331,0,0,0,0,0,0,0,0,2.08478,0.540553,0.114488,0,
0.00402832,-0.000854492,-0.038147,0,0,0,0,0,0,0,0,1.93854,0.637596,0.1147,0,
0.00195312,-0.0032959,-0.0393677,0,0,0,0,0,0,0,0,2.248,0.738126,0.115071,0,
0.00610352,-0.00268555,-0.0170898,0,0,0,0,0,0,0,0,2.3842,0.834938,0.119179,0,
0.0172119,-0.00170898,0.00671387,0,0,0,0,0,0,0,0,2.34799,0.857763,0.117898,0,
0.0148926,-0.000610352,0.0210571,0,0,0,0,0,0,0,0,2.28755,0.858484,0.123432,0,
0.00439453,-0.00115967,0.0338745,0,0,0,0,0,0,0,0,2.18634,0.901706,0.119309,0,
0.00170898,-0.000976562,0.0302124,0,0,0,0,0,0,0,0,2.10233,0.949777,0.12482,0,
0.00317383,-0.00323486,0.0161743,0,0,0,0,0,0,0,0,2.00845,0.995185,0.128031,0,
0.00274658,-0.00445557,0.00823975,0,0,0,0,0,0,0,0,2.051,1.01532,0.122041,0,
0.00561523,-0.0032959,0.00396729,0,0,0,0,0,0,0,0,2.03699,1.09508,0.111755,0,
0.00976562,-0.00146484,0.00213623,0,0,0,0,0,0,0,0,1.96597,1.08124,0.104633,0,
0.00738525,-0.00189209,-0.00244141,0,0,0,0,0,0,0,0,1.9373,1.10321,0.104369,0,
-0.00506592,-0.00506592,-0.0137329,0,0,0,0,0,0,0,0,1.92845,1.12532,0.109024,0,
-0.00695801,-0.00561523,-0.0109863,0,0,0,0,0,0,0,0,1.94855,1.12006,0.111889,0,
-0.00665283,-0.00634766,-0.00488281,0,0,0,0,0,0,0,0,2.01496,1.14295,0.113877,0,
-0.00604248,-0.00476074,-0.00213623,0,0,0,0,0,0,0,0,1.97311,1.19068,0.121117,0,
-0.00842285,-0.00280762,0.0088501,0,0,0,0,0,0,0,0,2.00836,1.21374,0.130112,0,
-0.00738525,-0.00231934,0.00244141,0,0,0,0,0,0,0,0,1.96335,1.21244,0.128867,0,
-0.00567627,-0.00231934,-0.010376,0,0,0,0,0,0,0,0,1.99659,1.21114,0.126661,0,
-0.00848389,-0.0012207,-0.00457764,0,0,0,0,0,0,0,0,1.93423,1.13632,0.128898,0,
0.0045166,-0.00305176,-0.0012207,0,0,0,0,0,0,0,0,2.02175,1.07895,0.125316,0,
0.00360107,-0.00421143,0.00976562,0,0,0,0,0,0,0,0,1.70879,1.03277,0.12953,0,
0.00341797,-0.00323486,0.00610352,0,0,0,0,0,0,0,0,1.54872,0.970923,0.126846,0,
-0.000244141,-0.003479,-0.00610352,0,0,0,0,0,0,0,0,1.76751,0.97425,0.119724,0,
-0.00537109,-0.000976562,-0.000915527,0,0,0,0,0,0,0,0,1.77309,0.989851,0.11387,0,
-0.00506592,0.0032959,0.0131226,0,0,0,0,0,0,0,0,1.75964,0.940146,0.115582,0,
-0.0045166,0.00195312,0.0106812,0,0,0,0,0,0,0,0,1.59384,0.887436,0.105872,0,
6.10352E-05,-0.000305176,-0.00946045,0,0,0,0,0,0,0,0,1.51842,0.8383,0.0990904,0,
0.00244141,-0.00177002,-0.0088501,0,0,0,0,0,0,0,0,1.52379,0.828233,0.104658,0,
0.00415039,-0.0032959,-0.00183105,0,0,0,0,0,0,0,0,1.5489,0.817748,0.102053,0,
0.00524902,-0.0057373,0.00183105,0,0,0,0,0,0,0,0,1.6405,0.808342,0.100507,0,
0.00354004,-0.00518799,0.00183105,0,0,0,0,0,0,0,0,1.60445,0.801034,0.103138,0,
0.000671387,-0.00372314,-0.00335693,0,0,0,0,0,0,0,0,1.66445,0.782864,0.100743,0,
0.00311279,-0.00415039,-0.00671387,0,0,0,0,0,0,0,0,1.82477,0.808244,0.096052,0,
0.00976562,-0.00482178,-0.00732422,0,0,0,0,0,0,0,0,1.91224,0.767663,0.105414,0,
0.0108032,-0.00183105,0.00244141,0,0,0,0,0,0,0,0,1.97458,0.695077,0.110215,0,
0.00640869,-0.000427246,-0.00854492,0,0,0,0,0,0,0,0,1.84805,0.644308,0.109854,0,
-0.00128174,-0.000305176,-0.00366211,0,0,0,0,0,0,0,0,1.94667,0.607623,0.111777,0,
-0.00598145,0.000915527,0.00457764,0,0,0,0,0,0,0,0,2.02378,0.588207,0.119609,0,
-0.00665283,0.00292969,0.00305176,0,0,0,0,0,0,0,0,2.0657,0.56644,0.132041,0,
-0.00378418,0.00445557,0.0128174,0,0,0,0,0,0,0,0,1.98175,0.601255,0.157212,0,
-0.00305176,0.00238037,0.00549316,0,0,0,0,0,0,0,0,2.00362,0.605753,0.173074,0,
-0.00195312,0.00140381,0.00518799,0,0,0,0,0,0,0,0,2.25552,0.596701,0.17913,0,
-0.000305176,0.00109863,-0.0012207,0,0,0,0,0,0,0,0,2.21404,0.558918,0.179941,0,
0.00177002,0.000427246,-0.00396729,0,0,0,0,0,0,0,0,2.12877,0.554123,0.190558,0,
0.00408936,-0.000915527,-0.00915527,0,0,0,0,0,0,0,0,2.16313,0.623337,0.204451,0,
0.00128174,-0.00415039,-0.00915527,0,0,0,0,0,0,0,0,2.19515,0.629595,0.216467,0,
-0.000976562,-0.00415039,-0.00305176,0,0,0,0,0,0,0,0,2.22908,0.621822,0.224518,0,
0.00360107,-0.00280762,-0.00976562,0,0,0,0,0,0,0,0,2.16668,0.599159,0.228792,0,
0.00561523,-0.00128174,-0.0112915,0,0,0,0,0,0,0,0,2.19502,0.58124,0.234831,0,
0.00280762,-0.00146484,0.000915527,0,0,0,0,0,0,0,0,2.17294,0.667946,0.233223,0,
0.00146484,-0.00335693,0.00305176,0,0,0,0,0,0,0,0,2.09272,0.655795,0.237124,0,
0.0055542,-0.00292969,0.00762939,0,0,0,0,0,0,0,0,2.00325,0.659671,0.246023,0,
0.003479,-0.00134277,0.00854492,0,0,0,0,0,0,0,0,1.98283,0.695426,0.255109,0,
0.00305176,0.00134277,0.00213623,0,0,0,0,0,0,0,0,1.99279,0.764886,0.249398,0,
6.10352E-05,0.00311279,-0.0210571,0,0,0,0,0,0,0,0,1.9705,0.805443,0.234073,0,
-0.00567627,0.00341797,-0.0286865,0,0,0,0,0,0,0,0,1.97531,0.812964,0.227086,0,
-0.00518799,0.00213623,-0.0100708,0,0,0,0,0,0,0,0,1.93552,0.786683,0.222695,0,
-0.00622559,-0.000305176,-0.00366211,0,0,0,0,0,0,0,0,1.8305,0.798381,0.214322,0,
-0.00726318,-0.00231934,-0.00366211,0,0,0,0,0,0,0,0,1.95322,0.817562,0.207237,0,
-0.000976562,-0.00561523,-0.0192261,0,0,0,0,0,0,0,0,2.19757,0.742394,0.198147,0,
0.00787354,-0.0055542,-0.00854492,0,0,0,0,0,0,0,0,2.42112,0.694044,0.186547,0,
0.000549316,-0.00506592,0.0125122,0,0,0,0,0,0,0,0,2.26329,0.686042,0.178126,0,
-0.000915527,-0.00476074,0.0100708,0,0,0,0,0,0,0,0,2.29743,0.682418,0.181162,0,
0.00567627,-0.00378418,0.00152588,0,0,0,0,0,0,0,0,2.40487,0.775032,0.174912,0,
0.00457764,-0.00408936,0.000610352,0,0,0,0,0,0,0,0,2.48818,0.79326,0.159065,0,
0.00787354,-0.00543213,-0.00366211,0,0,0,0,0,0,0,0,2.48845,0.88274,0.151246,0,
0.0088501,-0.00549316,0,0,0,0,0,0,0,0,0,2.43503,0.963165,0.142862,0,
0.00140381,-0.00531006,0.0140381,0,0,0,0,0,0,0,0,2.42261,0.989922,0.132363,0,
-0.00292969,-0.00482178,0.0149536,0,0,0,0,0,0,0,0,2.43815,1.0305,0.125719,0,
-0.003479,-0.00384521,0.0088501,0,0,0,0,0,0,0,0,2.42887,1.01764,0.127362,0,
-0.00146484,-0.003479,0.00488281,0,0,0,0,0,0,0,0,2.42219,1.06561,0.118002,0,
-0.00439453,-0.00280762,0.00549316,0,0,0,0,0,0,0,0,2.47011,1.11844,0.106652,0,
-0.00482178,-0.00213623,-0.00213623,0,0,0,0,0,0,0,0,2.51042,1.11534,0.0961893,0,
-0.0055542,-0.00274658,-0.00274658,0,0,0,0,0,0,0,0,2.58805,1.07003,0.08639,0,
-0.00567627,-0.0022583,-0.0100708,0,0,0,0,0,0,0,0,2.79491,1.06713,0.0934048,0,
-0.00421143,-0.00256348,-0.00640869,0,0,0,0,0,0,0,0,2.90314,1.0661,0.0937102,0,
-0.00408936,-0.00170898,0.000305176,0,0,0,0,0,0,0,0,2.84204,1.06376,0.0973856,0,
-0.00360107,0.0012207,0.00152588,0,0,0,0,0,0,0,0,2.79831,1.0746,0.0993859,0,
-0.00506592,0.00299072,0.0195312,0,0,0,0,0,0,0,0,2.80011,1.17801,0.101975,0,
-0.00366211,0.00109863,0.0115967,0,0,0,0,0,0,0,0,2.7767,1.29483,0.087856,0,
-0.00524902,0.00158691,0.00457764,0,0,0,0,0,0,0,0,2.8066,1.39965,0.0836937,0,
-0.000549316,0.00231934,-0.00274658,0,0,0,0,0,0,0,0,2.9077,1.47454,0.0856389,0,
0,-0.000854492,-0.00335693,0,0,0,0,0,0,0,0,2.72546,1.52195,0.0821538,0,
0.000854492,-0.00354004,-0.00549316,0,0,0,0,0,0,0,0,2.68901,1.48168,0.0898456,0,
-0.000732422,-0.0020752,-0.00366211,0,0,0,0,0,0,0,0,2.65137,1.54627,0.0978166,0,
0.000305176,-0.00115967,0.00274658,0,0,0,0,0,0,0,0,2.61517,1.57003,0.0924155,0,
0.000915527,0.00134277,-0.000915527,0,0,0,0,0,0,0,0,2.68783,1.59378,0.0926733,0,
0.00262451,0.000610352,-0.0012207,0,0,0,0,0,0,0,0,2.73344,1.61243,0.0959673,0,
0.00500488,-0.000488281,0.00701904,0,0,0,0,0,0,0,0,2.61227,1.52274,0.0952577,0,
0.00769043,-0.000915527,0.00305176,0,0,0,0,0,0,0,0,2.47268,1.47152,0.0944059,0,
0.00360107,-0.000976562,0.00274658,0,0,0,0,0,0,0,0,2.66551,1.45589,0.100138,0,
0.0105591,-0.000976562,0,0,0,0,0,0,0,0,0,2.72868,1.40231,0.111725,0,
0.0171509,-0.00317383,-0.00854492,0,0,0,0,0,0,0,0,2.56247,1.44311,0.119453,0,
0.0112305,-0.00384521,-0.00579834,0,0,0,0,0,0,0,0,2.39377,1.5283,0.122874,0,
0.00549316,-0.00488281,-0.000915527,0,0,0,0,0,0,0,0,2.23845,1.62686,0.117103,0,
0.00256348,-0.00384521,-0.00183105,0,0,0,0,0,0,0,0,2.2155,1.72479,0.11629,0,
-0.0020752,-0.0012207,-0.0012207,0,0,0,0,0,0,0,0,2.25568,1.79559,0.111921,0,
-0.00335693,6.10352E-05,0.00518799,0,0,0,0,0,0,0,0,2.32789,1.76883,0.106931,0,
-0.00531006,0.000183105,0.00183105,0,0,0,0,0,0,0,0,2.16008,1.76586,0.105746,0,
-0.00976562,-0.000854492,-0.0088501,0,0,0,0,0,0,0,0,2.07614,1.72687,0.107132,0,
-0.0105591,-0.00115967,-0.00183105,0,0,0,0,0,0,0,0,1.86376,1.70622,0.102615,0,
-0.0109253,-0.000305176,-0.000610352,0,0,0,0,0,0,0,0,1.70019,1.64726,0.103074,0,
-0.0010376,0.000488281,-0.00244141,0,0,0,0,0,0,0,0,1.71924,1.64838,0.103078,0,
0.00396729,0.00213623,0.00274658,0,0,0,0,0,0,0,0,1.61661,1.61516,0.0913374,0,
0.00195312,0.00378418,0.0140381,0,0,0,0,0,0,0,0,1.737,1.46258,0.0825134,0,
0.00415039,0.00512695,0.0222778,0,0,0,0,0,0,0,0,2.0011,1.34239,0.0821025,0,
0.00720215,0.0043335,0.0088501,0,0,0,0,0,0,0,0,1.98706,1.23187,0.0845148,0,
0.00634766,0.00238037,-0.0100708,0,0,0,0,0,0,0,0,1.9975,1.18497,0.0888223,0,
0.00775146,0.000610352,-0.00488281,0,0,0,0,0,0,0,0,2.05992,1.20668,0.0922512,0,
0.00799561,-0.00012207,0.00183105,0,0,0,0,0,0,0,0,2.08726,1.23913,0.0909417,0,
0.00830078,-0.00317383,0.00762939,0,0,0,0,0,0,0,0,2.01866,1.28741,0.0840063,0,
0.00769043,-0.00585938,0.0131226,0,0,0,0,0,0,0,0,2.01064,1.36189,0.07986,0,
0.00354004,-0.00830078,0.00793457,0,0,0,0,0,0,0,0,2.13207,1.26408,0.0765325,0,
0.00286865,-0.00939941,0.000915527,0,0,0,0,0,0,0,0,2.14584,1.19224,0.0764861,0,
-0.00146484,-0.00952148,-0.0012207,0,0,0,0,0,0,0,0,2.00228,1.16435,0.0736594,0,
-0.00274658,-0.00756836,-0.00732422,0,0,0,0,0,0,0,0,1.98742,1.14157,0.0733192,0,
-0.00457764,-0.00878906,0.0109863,0,0,0,0,0,0,0,0,2.08736,1.10644,0.0750534,0,
-0.00634766,-0.00976562,-0.00549316,0,0,0,0,0,0,0,0,2.208,1.12414,0.0826075,0,
0.00280762,-0.00744629,-0.022583,0,0,0,0,0,0,0,0,2.24648,1.03946,0.081594,0,
0.00671387,-0.00567627,-0.0341797,0,0,0,0,0,0,0,0,2.21355,1.02772,0.0835803,0,
0.00366211,-0.0043335,-0.0289917,0,0,0,0,0,0,0,0,2.25092,1.00497,0.0873522,0,
0.00610352,-0.00390625,-0.0137329,0,0,0,0,0,0,0,0,2.26291,0.941517,0.0882453,0,
0.00238037,-0.00177002,-0.00183105,0,0,0,0,0,0,0,0,2.22081,0.99169,0.0928905,0,
0.00134277,-0.00170898,-0.00244141,0,0,0,0,0,0,0,0,2.31325,1.03563,0.0946934,0,
-0.00128174,-0.00109863,-0.00610352,0,0,0,0,0,0,0,0,2.27474,1.07314,0.094683,0,
-0.000549316,-0.0010376,-0.0112915,0,0,0,0,0,0,0,0,2.26752,1.10415,0.0931674,0,
-0.0043335,-0.00189209,-0.012207,0,0,0,0,0,0,0,0,2.34583,1.14629,0.0887878,0,
-0.00427246,-0.00170898,-0.00610352,0,0,0,0,0,0,0,0,2.33725,1.20988,0.0809852,0,
0.00256348,-0.00231934,0.00213623,0,0,0,0,0,0,0,0,2.29345,1.22789,0.0783889,0,
0.00561523,-0.00170898,0.0088501,0,0,0,0,0,0,0,0,2.37213,1.22612,0.078615,0,
0.0043335,-0.00134277,0.0128174,0,0,0,0,0,0,0,0,2.36938,1.19482,0.0783788,0,
-0.00109863,0.00244141,0.0125122,0,0,0,0,0,0,0,0,2.54562,1.11523,0.0728458,0,
0.0012207,0.0065918,0.017395,0,0,0,0,0,0,0,0,2.62748,1.12132,0.0671364,0,
0.00219727,0.00787354,0.012207,0,0,0,0,0,0,0,0,2.71326,1.15286,0.0685452,0,
0.00592041,0.0065918,0.010376,0,0,0,0,0,0,0,0,2.83472,1.09102,0.0711904,0,
-0.0012207,0.00634766,0.012207,0,0,0,0,0,0,0,0,2.77085,0.998273,0.0740219,0,
-0.00500488,0.00476074,0.0189209,0,0,0,0,0,0,0,0,2.59613,0.993434,0.0778607,0,
-0.00726318,0.00341797,0.012207,0,0,0,0,0,0,0,0,2.42775,1.0243,0.0738627,0,
-0.00640869,0.0032959,0.012207,0,0,0,0,0,0,0,0,2.51025,1.03765,0.0701348,0,
-0.00579834,0.00311279,0.0106812,0,0,0,0,0,0,0,0,2.63757,1.04875,0.0666906,0,
-0.00335693,0.00177002,0.00823975,0,0,0,0,0,0,0,0,2.88952,1.07982,0.0655372,0,
-0.0045166,-0.000366211,0.0112915,0,0,0,0,0,0,0,0,2.97914,1.11379,0.0648997,0,
-0.00238037,0.000488281,0.00549316,0,0,0,0,0,0,0,0,3.03507,1.05505,0.059507,0,
0.0012207,-0.00012207,0.00518799,0,0,0,0,0,0,0,0,2.95234,1.06604,0.061973,0,
0.00115967,-0.0022583,-0.00427246,0,0,0,0,0,0,0,0,2.83138,1.16342,0.067283,0,
0.0012207,-0.00402832,-0.0158691,0,0,0,0,0,0,0,0,2.70088,1.21148,0.0712651,0,
0.00665283,-0.00518799,-0.0228882,0,0,0,0,0,0,0,0,2.7032,1.25404,0.0744453,0,
0.0114746,-0.00524902,-0.0402832,0,0,0,0,0,0,0,0,2.7992,1.26714,0.0815074,0,
0.0114746,-0.00567627,-0.0363159,0,0,0,0,0,0,0,0,2.92218,1.29847,0.0872794,0,
0.00946045,-0.00518799,-0.0128174,0,0,0,0,0,0,0,0,3.05603,1.23729,0.0891188,0,
0.0142822,-0.00292969,0.0125122,0,0,0,0,0,0,0,0,2.99631,1.21741,0.0891648,0,
0.0127563,-0.00549316,0.00915527,0,0,0,0,0,0,0,0,2.85011,1.28548,0.0927287,0,
0.00512695,-0.00524902,0.00244141,0,0,0,0,0,0,0,0,2.67846,1.35066,0.0955865,0,
-0.00378418,-0.00274658,-0.0012207,0,0,0,0,0,0,0,0,2.67941,1.33136,0.0948116,0,
-0.00262451,-0.000183105,0.0012207,0,0,0,0,0,0,0,0,2.70634,1.28584,0.0922461,0,
-0.0067749,0.000976562,-0.00671387,0,0,0,0,0,0,0,0,2.88526,1.34656,0.100429,0,
-0.0128784,0.00250244,-0.00274658,0,0,0,0,0,0,0,0,3.11514,1.41657,0.0950957,0,
-0.0126953,0.00250244,-0.00305176,0,0,0,0,0,0,0,0,3.0925,1.43574,0.0949128,0,
-0.0116577,0.000610352,-0.00183105,0,0,0,0,0,0,0,0,3.09175,1.38504,0.0973456,0,
-0.00952148,-0.00201416,-0.00518799,0,0,0,0,0,0,0,0,3.09983,1.35428,0.103089,0,
-0.00842285,-0.00231934,-0.00549316,0,0,0,0,0,0,0,0,3.12395,1.32367,0.102274,0,
-0.00695801,-0.0043335,0.000305176,0,0,0,0,0,0,0,0,3.105,1.42693,0.104014,0,
-0.00408936,-0.003479,0.00732422,0,0,0,0,0,0,0,0,3.08667,1.49689,0.108708,0,
0.00238037,-0.00396729,-0.0012207,0,0,0,0,0,0,0,0,3.10745,1.49487,0.104396,0,
0.0032959,-0.00628662,0.00244141,0,0,0,0,0,0,0,0,3.10611,1.37311,0.104352,0,
0.00494385,-0.00695801,0.00915527,0,0,0,0,0,0,0,0,3.20504,1.32711,0.104546,0,
0.00378418,-0.00524902,-0.00579834,0,0,0,0,0,0,0,0,3.25174,1.30526,0.0993171,0,
0.00360107,-0.00634766,-0.0424194,0,0,0,0,0,0,0,0,3.18905,1.36223,0.0938672,0,
0.00494385,-0.00683594,-0.0341797,0,0,0,0,0,0,0,0,3.04014,1.44402,0.0898777,0,
0.00469971,-0.00482178,-0.0170898,0,0,0,0,0,0,0,0,2.79778,1.60123,0.0890723,0,
0.00354004,-0.00299072,0.0012207,0,0,0,0,0,0,0,0,2.8196,1.62689,0.089834,0,
0.00457764,-0.00256348,0.0137329,0,0,0,0,0,0,0,0,2.67947,1.61511,0.0861375,0,
0.0065918,-0.00201416,0.0146484,0,0,0,0,0,0,0,0,2.60116,1.66978,0.0839808,0,
0.00360107,-0.00177002,0.012207,0,0,0,0,0,0,0,0,2.65682,1.74074,0.079206,0,
-0.000732422,-0.00183105,0.0137329,0,0,0,0,0,0,0,0,2.59996,1.83146,0.0782142,0,
-0.00354004,-0.00335693,0.0128174,0,0,0,0,0,0,0,0,2.5834,1.82705,0.0707573,0,
-0.000915527,-0.00219727,0.00457764,0,0,0,0,0,0,0,0,2.4575,1.78289,0.0748358,0,
-0.00177002,-0.00213623,0.00244141,0,0,0,0,0,0,0,0,2.45997,1.73886,0.0738949,0,
-0.000610352,-0.00146484,-0.00396729,0,0,0,0,0,0,0,0,2.3881,1.76403,0.0733584,0,
0.000671387,-0.00115967,0.00671387,0,0,0,0,0,0,0,0,2.20561,1.70926,0.0732258,0,
-0.0012207,0.00134277,0.00183105,0,0,0,0,0,0,0,0,2.03395,1.66295,0.0776751,0,
-0.000549316,0.00170898,-0.000915527,0,0,0,0,0,0,0,0,2.06097,1.53793,0.0750891,0,
0.0022583,0.00115967,-0.00762939,0,0,0,0,0,0,0,0,2.14236,1.43689,0.0735144,0,
0.0045166,0.00164795,0.00701904,0,0,0,0,0,0,0,0,2.20664,1.40026,0.0726647,0,
0.00640869,0.00238037,0.0164795,0,0,0,0,0,0,0,0,2.28821,1.45271,0.0672284,0,
0.00653076,0.00262451,0.0180054,0,0,0,0,0,0,0,0,2.13493,1.47746,0.0660221,0,
0.0111084,0.00140381,0.022583,0,0,0,0,0,0,0,0,2.12702,1.46454,0.0795615,0,
0.0216675,-0.000915527,0.0170898,0,0,0,0,0,0,0,0,2.1549,1.37213,0.0916633,0,
0.0175781,-0.0022583,0.00701904,0,0,0,0,0,0,0,0,2.19175,1.21694,0.0976485,0,
0.0136719,-0.00335693,0.00396729,0,0,0,0,0,0,0,0,2.41283,1.12751,0.0999094,0,
0.00976562,-0.00280762,0.00305176,0,0,0,0,0,0,0,0,2.57055,1.09621,0.10121,0,
-0.000366211,-0.000976562,-0.00335693,0,0,0,0,0,0,0,0,2.72844,1.10674,0.10352,0,
0.000610352,-0.00231934,-0.0125122,0,0,0,0,0,0,0,0,2.7838,1.04015,0.105462,0,
0.00488281,-0.00238037,-0.00762939,0,0,0,0,0,0,0,0,2.6064,0.918513,0.112283,0,
0.0043335,-0.00201416,-0.000915527,0,0,0,0,0,0,0,0,2.61062,0.84498,0.111384,0,
0.00244141,-0.000793457,0.000305176,0,0,0,0,0,0,0,0,2.58293,0.889802,0.107163,0,
-0.00585938,-0.000366211,-0.00183105,0,0,0,0,0,0,0,0,2.59008,0.969176,0.103067,0,
-0.00854492,0,0.00457764,0,0,0,0,0,0,0,0,2.69479,1.04783,0.100937,0,
-0.00341797,0.000732422,0.00762939,0,0,0,0,0,0,0,0,2.68865,1.05432,0.0930613,0,
-0.00616455,-0.000732422,0.0109863,0,0,0,0,0,0,0,0,2.72826,1.07979,0.0841676,0,
0.00109863,-0.000244141,0.0012207,0,0,0,0,0,0,0,0,2.58162,1.07455,0.0779529,0,
0.00219727,-0.00134277,-0.0125122,0,0,0,0,0,0,0,0,2.44095,1.0948,0.0781207,0,
0.00256348,6.10352E-05,-0.0286865,0,0,0,0,0,0,0,0,2.40564,1.15013,0.0788005,0,
0.00360107,-0.00164795,-0.020752,0,0,0,0,0,0,0,0,2.48567,1.19334,0.0820066,0,
0.00695801,-0.0032959,-0.0170898,0,0,0,0,0,0,0,0,2.59119,1.21245,0.0870046,0,
0.00512695,-0.00231934,-0.00762939,0,0,0,0,0,0,0,0,2.66034,1.15594,0.08962,0,
0.00354004,-0.0010376,0.00701904,0,0,0,0,0,0,0,0,2.51583,1.14767,0.0810239,0,
0.0045166,-0.00140381,0.0119019,0,0,0,0,0,0,0,0,2.41292,1.11681,0.0688831,0,
0.00268555,-0.00482178,0,0,0,0,0,0,0,0,0,2.39302,1.11996,0.0698181,0,
0.00268555,-0.00415039,-0.00610352,0,0,0,0,0,0,0,0,2.34502,1.08087,0.0733269,0,
0.000305176,-0.00366211,0.00701904,0,0,0,0,0,0,0,0,2.24,1.14214,0.0728462,0,
-0.0012207,-0.00360107,0.0112915,0,0,0,0,0,0,0,0,2.10223,1.19033,0.0703415,0,
-0.00280762,-0.000366211,0.000915527,0,0,0,0,0,0,0,0,2.06504,1.19781,0.0698705,0,
